Date,Symbol,Class Symbol,Root Symbol,Underlying Symbol,Strike Price,Expiry Date,Call/Put,Ins. Type,Bid Price,Ask Price,Bid Size,Ask Size,Last Price,Volume,Last Close Price,Net Change,Open Price,High Price,Low Price,Total Value,Nb. Trades,Settlement Price,Open Interest,Implied Volatility,Accrued Financing Value,Accrued Financing Date,CORRA Rate,symbol,source_file
2022-10-06,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,95.82,95.835,125,125,0.0,401,0.0,-0.18,95.985,95.985,95.84,0,5,95.82,7819,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,95.84,0.0,4,0,0.0,565,0.0,-0.18,95.98,95.98,95.825,0,72,95.82,3422,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,95.895,95.915,50,70,0.0,606,0.0,-0.17,96.015,96.015,95.885,0,68,95.875,1961,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,95.99,96.01,50,50,0.0,51,0.0,-0.16,96.145,96.145,95.985,0,8,95.975,739,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,96.09,96.1,50,10,0.0,113,0.0,-0.09,96.19,96.2,96.155,0,15,96.085,299,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,96.175,96.195,50,50,0.0,152,0.0,-0.165,96.295,96.295,96.19,0,31,96.19,725,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,96.27,96.295,25,53,0.0,101,0.0,-0.17,96.385,96.385,96.275,0,31,96.28,613,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,96.395,96.425,25,25,0.0,9,0.0,-0.145,96.495,96.495,96.405,0,2,96.395,126,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,96.5,96.53,25,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.5,261,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-06,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,96.575,96.605,25,25,0.0,4,0.0,-0.13,96.63,96.64,96.6,0,3,96.58,23,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.34,96.3475,125,125,0.0,375,0.0,-0.0175,96.3475,96.3475,96.3425,0,3,96.3475,4875,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.83,95.845,250,250,0.0,521,0.0,-0.045,95.84,95.845,95.84,0,41,95.845,6166,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,95.76,95.775,125,250,0.0,259,0.0,-0.045,95.76,95.78,95.76,0,8,95.775,8085,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,95.755,95.815,125,125,0.0,663,0.0,-0.035,95.78,95.785,95.77,0,24,95.775,3423,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,95.83,95.835,50,50,0.0,238,0.0,-0.04,95.865,95.865,95.82,0,40,95.83,2050,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,95.92,95.94,50,50,0.0,32,0.0,-0.05,95.95,95.95,95.915,0,10,95.93,747,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,96.015,96.035,117,100,0.0,35,0.0,-0.065,96.02,96.035,96.005,0,11,96.035,368,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,96.11,96.125,50,50,0.0,78,0.0,-0.07,96.105,96.135,96.1,0,11,96.12,773,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,96.2,96.225,25,25,0.0,88,0.0,-0.07,96.195,96.225,96.185,0,23,96.21,620,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,96.32,96.35,50,25,0.0,18,0.0,-0.09,96.385,96.385,96.305,0,4,96.325,124,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,96.435,96.465,25,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.43,261,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-07,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,96.5,96.53,25,25,0.0,11,0.0,-0.08,96.505,96.525,96.5,0,4,96.51,25,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.35,96.36,125,125,0.0,125,0.0,0.0025,96.35,96.35,96.35,0,1,96.35,4650,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.835,95.855,125,125,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,95.85,6432,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,492,0.0,0.0,95.78,95.785,95.76,0,14,95.765,7820,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,95.795,0,10,0.0,555,0.0,-0.04,95.795,95.795,95.735,0,45,95.75,3239,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,95.8,0,10,0.0,1049,0.0,-0.045,95.84,95.855,95.78,0,142,95.805,1989,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,0.0,0.0,0,0,0.0,144,0.0,-0.055,95.905,95.965,95.875,0,14,95.895,747,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,0.0,95.99,0,7,0.0,69,0.0,-0.05,96.025,96.085,95.985,0,18,95.995,371,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,0.0,0.0,0,0,0.0,170,0.0,-0.05,96.11,96.17,96.07,0,23,96.075,773,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,96.135,96.16,25,25,0.0,164,0.0,-0.065,96.2,96.25,96.145,0,25,96.165,570,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,96.245,96.275,25,25,0.0,4,0.0,-0.005,96.32,96.32,96.32,0,1,96.27,106,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,96.36,96.39,25,25,0.0,7,0.0,-0.005,96.425,96.425,96.425,0,2,96.375,261,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-11,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,96.435,96.465,25,25,0.0,26,0.0,-0.03,96.515,96.515,96.48,0,2,96.455,34,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.3625,96.3725,125,125,0.0,125,0.0,0.005,96.355,96.355,96.355,0,1,96.365,4775,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.875,95.89,125,125,0.0,114,0.0,0.025,95.875,95.875,95.875,0,11,95.87,6247,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,95.785,95.79,25,125,0.0,676,0.0,0.025,95.74,95.79,95.74,0,24,95.785,8050,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,95.795,95.81,135,125,0.0,223,0.0,0.065,95.735,95.82,95.735,0,35,95.81,3322,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,95.85,95.865,50,46,0.0,716,0.0,0.065,95.765,95.885,95.765,0,92,95.87,2093,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,95.965,95.97,14,50,0.0,135,0.0,0.075,95.915,95.97,95.905,0,15,95.965,766,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,96.06,96.08,50,50,0.0,350,0.0,0.06,96.01,96.08,96.01,0,40,96.075,372,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,96.155,96.175,50,50,0.0,218,0.0,0.085,96.07,96.18,96.055,0,47,96.17,846,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,96.225,96.245,25,13,0.0,437,0.0,0.075,96.18,96.26,96.18,0,101,96.26,652,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,96.325,96.355,25,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.365,110,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,96.415,96.445,25,25,0.0,7,0.0,0.03,96.405,96.405,96.405,0,1,96.47,254,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-12,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,96.505,96.535,25,25,0.0,11,0.0,0.03,96.485,96.485,96.485,0,2,96.55,58,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.345,96.355,125,125,0.0,125,0.0,-0.0225,96.3425,96.3425,96.3425,0,1,96.355,4650,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.8,95.815,125,125,0.0,129,0.0,-0.065,95.865,95.865,95.795,0,3,95.82,6247,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,95.67,95.685,125,125,0.0,332,0.0,-0.11,95.79,95.795,95.675,0,23,95.7,8051,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,482,0.0,-0.11,95.68,95.73,95.675,0,86,95.715,3394,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,479,0.0,-0.07,95.875,95.885,95.725,0,69,95.775,1975,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,0.0,0.0,0,0,0.0,121,0.0,-0.05,95.835,95.925,95.835,0,25,95.9,804,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,0.0,0.0,0,0,0.0,59,0.0,-0.06,95.985,96.065,95.985,0,10,96.01,465,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,0.0,0.0,0,0,0.0,17,0.0,-0.01,96.2,96.2,96.16,0,3,96.125,878,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,0.0,0.0,0,0,0.0,37,0.0,-0.025,96.18,96.235,96.18,0,8,96.225,691,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,0.0,0.0,0,0,0.0,13,0.0,-0.03,96.335,96.335,96.335,0,3,96.33,110,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,0.0,0.0,0,0,0.0,7,0.0,-0.035,96.435,96.435,96.435,0,2,96.435,247,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-13,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,0.0,0.0,0,0,0.0,1,0.0,0.005,96.555,96.555,96.555,0,1,96.515,58,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.3175,96.3275,125,125,0.0,375,0.0,-0.0325,96.3375,96.3375,96.3225,0,3,96.3275,4775,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.69,95.705,125,125,0.0,210,0.0,-0.12,95.76,95.76,95.7,0,14,95.72,6250,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,336,0.0,-0.135,95.67,95.67,95.565,0,22,95.58,7829,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,789,0.0,-0.13,95.71,95.725,95.585,0,72,95.61,3376,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,95.69,0,5,0.0,369,0.0,-0.1,95.8,95.805,95.675,0,44,95.695,1818,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,0.0,0.0,0,0,0.0,56,0.0,-0.065,95.915,95.925,95.835,0,9,95.82,742,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,0.0,0.0,0,0,0.0,38,0.0,0.045,96.045,96.055,96.04,0,8,95.945,346,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,0.0,0.0,0,0,0.0,49,0.0,-0.07,96.155,96.155,96.055,0,11,96.06,705,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,96.105,96.13,25,25,0.0,72,0.0,-0.06,96.195,96.195,96.155,0,7,96.16,573,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.265,106,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.37,240,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-14,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,96.41,96.44,25,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.45,46,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.3375,96.3475,125,125,0.0,100,0.0,-0.0175,96.31,96.31,96.31,0,1,96.3375,4726,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.725,95.745,225,125,0.0,632,0.0,0.015,95.68,95.735,95.675,0,6,95.73,6232,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,95.59,95.6,100,125,0.0,166,0.0,0.025,95.575,95.605,95.575,0,11,95.59,7834,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,95.63,0.0,25,0,0.0,467,0.0,0.025,95.645,95.655,95.635,0,69,95.63,3207,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,121,0.0,0.025,95.75,95.75,95.72,0,11,95.715,1913,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,95.84,704,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,0.0,0.0,0,0,0.0,144,0.0,0.065,96.02,96.025,96.01,0,13,95.965,346,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,0.0,0.0,0,0,0.0,111,0.0,0.07,96.13,96.13,96.125,0,17,96.08,704,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,0.0,0.0,0,0,0.0,37,0.0,0.05,96.25,96.25,96.21,0,3,96.18,622,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.305,106,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.41,240,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-17,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,96.475,96.505,25,25,0.0,5,0.0,0.115,96.565,96.565,96.565,0,1,96.49,46,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.335,96.345,125,125,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.3375,4826,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.77,95.785,125,125,0.0,544,0.0,0.035,95.73,95.765,95.73,0,7,95.75,6489,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,95.67,95.685,125,125,0.0,445,0.0,0.08,95.615,95.67,95.615,0,46,95.65,7800,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,0.0,0,0,0.0,462,0.0,0.1,95.685,95.73,95.685,0,30,95.725,3320,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,95.9,0,18,0.0,338,0.0,0.17,95.75,95.885,95.75,0,33,95.83,1988,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,0.0,0.0,0,0,0.0,79,0.0,0.14,95.905,95.98,95.905,0,12,95.955,704,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,0.0,0.0,0,0,0.0,104,0.0,0.12,96.07,96.085,96.06,0,16,96.085,282,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,0.0,0.0,0,0,0.0,98,0.0,0.125,96.165,96.205,96.165,0,21,96.205,743,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,0.0,0.0,0,0,0.0,222,0.0,0.115,96.25,96.3,96.25,0,29,96.305,649,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.43,106,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,0.0,0.0,0,0,0.0,25,0.0,0.115,96.525,96.525,96.525,0,1,96.53,240,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-18,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,0.0,0.0,0,0,0.0,27,0.0,0.09,96.565,96.58,96.565,0,4,96.61,51,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.27,96.28,125,125,0.0,126,0.0,-0.0675,96.28,96.28,96.27,0,2,96.275,4826,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.625,95.645,125,125,0.0,567,0.0,-0.125,95.73,95.73,95.625,0,7,95.625,6115,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,95.54,95.56,125,125,0.0,441,0.0,-0.11,95.55,95.55,95.54,0,13,95.535,8130,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,95.6,95.615,125,125,0.0,172,0.0,-0.105,95.64,95.645,95.62,0,23,95.61,3262,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,95.69,95.71,50,50,0.0,302,0.0,-0.13,95.745,95.775,95.7,0,36,95.715,1952,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,95.805,95.825,50,50,0.0,113,0.0,-0.14,95.94,95.94,95.815,0,18,95.83,722,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,95.915,95.93,50,52,0.0,75,0.0,-0.125,96.0,96.0,95.96,0,16,95.94,280,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,96.03,96.05,50,50,0.0,71,0.0,-0.13,96.155,96.155,96.075,0,14,96.06,744,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,96.13,96.145,25,64,0.0,149,0.0,-0.13,96.24,96.24,96.175,0,19,96.16,531,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,96.25,96.28,25,25,0.0,66,0.0,-0.135,96.315,96.315,96.295,0,8,96.285,106,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,96.37,96.4,25,25,0.0,25,0.0,-0.11,96.42,96.42,96.42,0,1,96.395,215,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-19,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,96.445,96.475,31,25,0.0,67,0.0,-0.145,96.52,96.52,96.465,0,6,96.475,24,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.2625,96.2725,125,125,0.0,150,0.0,-0.0025,96.2725,96.2725,96.2725,0,2,96.2725,4952,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAZ22,CRA,CRA,CRA,0,2023-03-15,0,1,95.575,95.59,125,125,0.0,20,0.0,0.0,0.0,0.0,0.0,0,1,95.59,5868,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAH23,CRA,CRA,CRA,0,2023-06-21,0,1,0.0,0.0,0,0,0.0,88,0.0,-0.04,95.505,95.505,95.485,0,16,95.5,7873,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAM23,CRA,CRA,CRA,0,2023-09-20,0,1,0.0,95.505,0,1,0.0,494,0.0,-0.105,95.605,95.605,95.48,0,45,95.515,3280,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAU23,CRA,CRA,CRA,0,2023-12-20,0,1,0.0,0.0,0,0,0.0,623,0.0,-0.135,95.68,95.68,95.545,0,92,95.58,1951,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAZ23,CRA,CRA,CRA,0,2024-03-20,0,1,0.0,0.0,0,0,0.0,189,0.0,-0.15,95.74,95.755,95.64,0,40,95.67,744,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAH24,CRA,CRA,CRA,0,2024-06-19,0,1,0.0,95.785,0,5,0.0,278,0.0,-0.175,95.84,95.875,95.74,0,35,95.77,267,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAM24,CRA,CRA,CRA,0,2024-09-18,0,1,0.0,0.0,0,0,0.0,150,0.0,-0.19,96.035,96.035,95.865,0,26,95.885,756,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAU24,CRA,CRA,CRA,0,2024-12-18,0,1,0.0,95.975,0,49,0.0,222,0.0,-0.195,96.085,96.105,95.965,0,23,95.975,548,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAZ24,CRA,CRA,CRA,0,2025-03-19,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.1,131,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAH25,CRA,CRA,CRA,0,2025-06-18,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,96.21,215,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-20,CRAM25,CRA,CRA,CRA,0,2025-09-17,0,1,0.0,0.0,0,0,0.0,17,0.0,-0.165,96.43,96.43,96.275,0,6,96.29,89,0,0,,0,cra,quote_CRA_20220601_20221128.csv
2022-10-21,CRAU22,CRA,CRA,CRA,0,2022-12-21,0,1,96.28,96.2875,125,100,0.0,325,0.0,0.02,96.275,96.3,96.275,0,4,96.2825,4826,0,0,,0,cra,quote_CRA_20220601_20221128.csv
